"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920792",29,15,3,3,21,22,55,37,40,31,26,22,1,4,12,17,15,59.9833333333333,"NSH","DAL","14283","0","2008200920792",59.78,55.02,37.01,18,92.03,56.34,40.01,31.01,9,71.02,54.17,26.01,22.01,4,20,1,4,-3,44.44,85.66,65.91,65,47.27,3.85,2.5,81.82,14,9,15,6,2009-02-08
"2008200920800",34,32,7,3,21,15,40,77,32,62,21,51,3,5,17,18,31,59.9666666666667,"NSH","DET","14285","1","2008200920800",34.19,40.02,77.04,-37,117.07,34.04,32.02,62.03,-30,94.05,29.17,21.01,51.03,-30,37.5,3,5,-2,35.42,104.48,51.52,65.62,52.5,14.29,9.38,90.2,11,11,8,15,2009-02-10
"2008200920815",33,38,5,6,24,15,67,49,45,34,34,27,3,3,33,19,19,64.9666666666667,"NSH","STL","14287","1","2008200920815",57.76,61.88,45.25,18,107.13,56.96,41.56,31.4,11,72.96,55.74,31.4,24.94,7,50,2.77,2.77,0,63.46,97.71,46.48,75.56,50.75,8.82,6.67,88.89,11,7,22,15,2009-02-12
"2008200920830",29,29,4,6,28,22,68,52,51,41,31,25,2,2,23,14,21,65,"NSH","BOS","14289","1","2008200920830",56.67,62.77,48,16,110.77,55.43,47.08,37.85,10,84.92,55.36,28.62,23.08,6,50,1.85,1.85,0,52.27,98.45,50,60.78,45.59,6.45,3.92,92,20,16,17,11,2009-02-14
"2008200920844",23,26,4,4,27,14,46,41,32,30,24,24,0,2,15,15,19,60,"NSH","OTT","14291","1","2008200920844",52.87,46,41,5,87,51.61,32,30,2,62,50,24,24,0,0,0,2,-2,44.12,91.67,46.94,75,52.17,0,0,91.67,8,6,14,11,2009-02-16
"2008200920857",31,29,8,7,24,8,49,60,37,51,25,41,2,6,21,25,14,60,"NSH","DET","14293","0","2008200920857",44.95,49,60,-11,109,42.05,37,51,-14,88,37.88,25,41,-16,25,2,6,-4,60,93.37,51.67,67.57,51.02,8,5.41,85.37,12,10,12,9,2009-02-18
"2008200920866",36,26,4,4,18,19,54,57,39,47,29,36,1,2,15,23,24,62.85,"NSH","STL","14294","1","2008200920866",48.65,51.55,54.42,-3,105.97,45.35,37.23,44.87,-8,82.1,44.62,27.68,34.37,-7,33.33,0.95,1.91,-1,38.46,97.89,58.06,74.36,53.7,3.45,2.56,94.44,10,11,15,10,2009-02-19
"2008200920885",31,25,3,1,21,15,47,48,40,38,22,30,1,0,15,15,26,62.5,"NSH","STL","14296","0","2008200920885",49.47,45.12,46.08,-1,91.2,51.28,38.4,36.48,2,74.88,42.31,21.12,28.8,-8,100,0.96,0,1,36.59,104.55,55.36,55,46.81,4.55,2.5,100,18,8,7,10,2009-02-21
"2008200920899",39,29,2,6,18,19,51,57,39,43,29,32,5,3,15,29,24,59.9833333333333,"NSH","CHI","14299","1","2008200920899",47.22,51.01,57.02,-6,108.03,47.56,39.01,43.01,-4,82.02,47.54,29.01,32.01,-3,62.5,5,3,2,38.46,107.87,57.35,74.36,56.86,17.24,12.82,90.62,10,11,12,14,2009-02-24
"2008200920915",34,26,3,2,19,18,75,47,60,37,47,26,4,1,21,20,19,59.9416666666667,"NSH","PHX","14301","1","2008200920915",61.48,75.07,47.05,28,122.12,61.86,60.06,37.04,23,97.09,64.38,47.05,26.03,21,80,4,1,3,52.5,104.66,56.67,78.33,62.67,8.51,6.67,96.15,13,11,15,10,2009-02-26
