"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920703",20,24,3,4,25,17,41,42,30,33,23,23,3,2,11,18,15,63.425,"CBJ","DET","14271","1","2008200920703",49.4,38.79,39.73,-1,78.52,47.62,28.38,31.22,-3,59.6,50,21.76,21.76,0,60,2.84,1.89,1,42.31,104.35,45.45,76.67,56.1,13.04,10,91.3,7,10,11,9,2009-01-27
"2008200920726",26,25,7,10,22,24,56,32,38,19,26,17,1,0,16,18,17,60,"CBJ","OTT","14274","1","2008200920726",63.64,56,32,24,88,66.67,38,19,19,57,60.47,26,17,9,100,1,0,1,48.48,103.85,50.98,68.42,46.43,3.85,2.63,100,12,2,18,13,2009-01-30
"2008200920736",32,32,4,5,30,19,65,45,53,40,38,31,3,7,25,23,16,59.9833333333333,"CBJ","DAL","14275","1","2008200920736",59.09,65.02,45.01,20,110.03,56.99,53.01,40.01,13,93.03,55.07,38.01,31.01,7,30,3,7,-4,60.98,85.31,50,71.7,58.46,7.89,5.66,77.42,15,9,12,5,2009-01-31
"2008200920751",31,20,5,6,33,18,65,34,51,30,35,22,2,4,19,18,14,59.975,"CBJ","STL","14278","1","2008200920751",65.66,65.03,34.01,31,99.04,62.96,51.02,30.01,21,81.03,61.4,35.01,22.01,13,33.33,2,4,-2,57.58,87.53,60.78,68.63,53.85,5.71,3.92,81.82,16,8,14,4,2009-02-03
"2008200920773",34,32,2,6,21,38,62,47,47,34,34,25,1,4,24,21,21,59.95,"CBJ","PIT","14281","0","2008200920773",56.88,62.05,47.04,15,109.09,58.02,47.04,34.03,13,81.07,57.63,34.03,25.02,9,20,1,4,-3,53.33,86.94,51.52,72.34,54.84,2.94,2.13,84,13,9,15,13,2009-02-06
"2008200920784",27,26,6,3,36,42,35,62,27,45,20,30,3,2,12,21,20,61.5416666666667,"CBJ","S.J","14282","1","2008200920784",36.08,34.12,60.45,-27,94.57,37.5,26.32,43.87,-18,70.2,40,19.5,29.25,-10,60,2.92,1.95,1,37.5,108.33,50.94,74.07,57.14,15,11.11,93.33,7,15,8,17,2009-02-07
"2008200920797",25,26,3,2,18,28,70,50,50,42,30,31,3,0,17,19,15,59.9666666666667,"CBJ","COL","14285","1","2008200920797",58.33,70.04,50.03,20,120.07,54.35,50.03,42.02,8,92.05,49.18,30.02,31.02,-1,100,3,0,3,53.12,110,49.02,60,42.86,10,6,100,20,11,20,8,2009-02-10
"2008200920819",32,30,5,5,19,19,43,60,36,42,25,34,3,2,17,19,26,59.9583333333333,"CBJ","DET","14288","1","2008200920819",41.75,43.03,60.04,-17,103.07,46.15,36.03,42.03,-6,78.05,42.37,25.02,34.02,-9,60,3,2,1,39.53,106.12,51.61,69.44,58.14,12,8.33,94.12,11,8,7,18,2009-02-13
"2008200920828",22,38,3,4,21,25,48,71,31,42,20,27,5,1,12,21,27,59.9833333333333,"CBJ","CAR","14289","0","2008200920828",40.34,48.01,71.02,-23,119.03,42.47,31.01,42.01,-11,73.02,42.55,20.01,27.01,-7,83.33,5,1,4,30.77,121.3,36.67,64.52,41.67,25,16.13,96.3,11,15,17,29,2009-02-14
"2008200920842",24,29,4,7,48,30,63,44,55,37,43,22,2,2,21,22,10,64.9916666666667,"CBJ","DAL","14291","1","2008200920842",58.88,58.16,40.62,19,98.78,59.78,50.78,34.16,18,84.93,66.15,39.7,20.31,21,50,1.85,1.85,0,67.74,95.56,45.28,78.18,68.25,4.65,3.64,90.91,12,15,8,7,2009-02-16
