"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920834",33,32,8,5,12,14,48,49,38,39,32,29,5,6,24,19,22,59.9916666666667,"S.J","N.J","14290","0","2008200920834",49.48,48.01,49.01,-1,97.01,49.35,38.01,39.01,-1,77.01,52.46,32,29,3,45.45,5,6,-1,52.17,94.94,50.77,84.21,66.67,15.62,13.16,79.31,6,10,10,10,2009-02-15
"2008200920853",40,25,13,8,30,20,46,54,38,37,31,26,4,2,23,26,16,59.9833333333333,"S.J","EDM","14292","1","2008200920853",46,46.01,54.02,-8,100.03,50.67,38.01,37.01,1,75.02,54.39,31.01,26.01,5,66.67,4,2,2,58.97,105.21,61.54,81.58,67.39,12.9,10.53,92.31,7,11,8,17,2009-02-17
"2008200920870",31,30,9,9,27,28,72,52,55,40,40,32,4,2,30,17,14,59.9833333333333,"S.J","L.A","14294","1","2008200920870",58.06,72.02,52.01,20,124.03,57.89,55.02,40.01,15,95.03,55.56,40.01,32.01,8,66.67,4,2,2,68.18,103.75,50.82,72.73,55.56,10,7.27,93.75,15,8,17,12,2009-02-19
"2008200920878",36,23,6,4,30,22,58,45,37,33,31,23,3,1,24,18,17,59.9833333333333,"S.J","ATL","14296","1","2008200920878",56.31,58.02,45.01,13,103.03,52.86,37.01,33.01,4,70.02,57.41,31.01,23.01,8,75,3,1,2,58.54,105.33,61.02,83.78,53.45,9.68,8.11,95.65,6,10,21,12,2009-02-21
"2008200920892",24,19,4,3,45,37,45,64,29,47,24,29,1,0,10,15,18,59.9666666666667,"S.J","DAL","14298","0","2008200920892",41.28,45.03,64.04,-19,109.06,38.16,29.02,47.03,-18,76.04,45.28,24.01,29.02,-5,100,1,0,1,35.71,104.17,55.81,82.76,53.33,4.17,3.45,100,5,18,16,17,2009-02-23
"2008200920907",24,31,9,8,28,21,55,58,45,45,35,33,1,4,22,15,18,59.9916666666667,"S.J","DET","14300","0","2008200920907",48.67,55.01,58.01,-3,113.02,50,45.01,45.01,0,90.01,51.47,35,33,2,20,1,4,-3,55,90.74,43.64,77.78,63.64,2.86,2.22,87.88,10,12,10,13,2009-02-25
"2008200920914",27,27,4,4,21,22,43,47,31,31,24,24,2,1,18,13,23,59.9666666666667,"S.J","OTT","14301","0","2008200920914",47.78,43.02,47.03,-4,90.05,50,31.02,31.02,0,62.03,50,24.01,24.01,0,66.67,2,1,1,43.9,104.17,50,77.42,55.81,8.33,6.45,95.83,7,7,12,16,2009-02-26
"2008200920926",29,21,2,3,15,17,91,37,67,27,48,21,2,3,25,15,10,59.9833333333333,"S.J","MTL","14303","0","2008200920926",71.09,91.03,37.01,54,128.04,71.28,67.02,27.01,40,94.03,69.57,48.01,21.01,27,40,2,3,-1,71.43,89.88,58,71.64,52.75,4.17,2.99,85.71,19,6,24,10,2009-02-28
"2008200920952",25,20,9,8,41,32,52,55,38,46,25,31,1,4,17,16,12,59.9833333333333,"S.J","DAL","14306","1","2008200920952",48.6,52.01,55.02,-3,107.03,45.24,38.01,46.01,-8,84.02,44.64,25.01,31.01,-6,20,1,4,-3,58.62,91.1,55.56,65.79,48.08,4,2.63,87.1,13,15,14,9,2009-03-03
"2008200920963",37,28,0,2,31,24,64,58,48,42,35,36,3,4,23,19,23,64.75,"S.J","MIN","14308","1","2008200920963",52.46,59.31,53.75,6,113.05,53.33,44.48,38.92,6,83.4,49.3,32.43,33.36,-1,42.86,2.78,3.71,-1,50,97.46,56.92,72.92,54.69,8.57,6.25,88.89,13,6,16,16,2009-03-05
"2008200920978",31,26,8,4,17,11,57,49,48,36,29,29,1,3,21,17,19,60,"S.J","VAN","14310","0","2008200920978",53.77,57,49,8,106,57.14,48,36,12,84,50,29,29,0,25,1,3,-2,52.5,93.1,54.39,60.42,50.88,3.45,2.08,89.66,19,7,9,13,2009-03-07
"2008200920997",30,23,3,3,15,29,45,55,28,35,23,29,5,4,12,21,20,63.5333333333333,"S.J","MIN","14313","0","2008200920997",45,42.5,51.94,-10,94.44,44.44,26.44,33.05,-7,59.5,44.23,21.72,27.39,-6,55.56,4.72,3.78,1,37.5,107.95,56.6,82.14,51.11,21.74,17.86,86.21,5,6,17,20,2009-03-10
"2008200921012",29,34,6,9,16,24,43,45,37,39,25,26,1,3,24,22,17,60,"S.J","STL","14315","0","2008200921012",48.86,43,45,-2,88,48.68,37,39,-2,76,49.02,25,26,-1,25,1,3,-2,58.54,92.46,46.03,67.57,58.14,4,2.7,88.46,12,13,6,6,2009-03-12
"2008200921030",27,18,5,8,26,29,78,46,52,34,39,24,1,1,17,14,14,64.9833333333333,"S.J","L.A","14317","1","2008200921030",62.9,72.02,42.47,32,114.49,60.47,48.01,31.39,18,79.4,61.9,36.01,22.16,15,50,0.92,0.92,0,54.84,98.4,60,75,50,2.56,1.92,95.83,13,10,26,12,2009-03-14
"2008200921036",25,19,5,5,25,22,54,59,42,46,30,34,1,0,12,13,19,60,"S.J","ANA","14318","0","2008200921036",47.79,54,59,-5,113,47.73,42,46,-4,88,46.88,30,34,-4,100,1,0,1,38.71,103.33,56.82,71.43,55.56,3.33,2.38,100,12,12,12,13,2009-03-15
"2008200921050",28,27,7,6,35,24,69,32,49,29,36,20,3,4,18,22,15,59.9666666666667,"S.J","PHX","14320","0","2008200921050",68.32,69.04,32.02,37,101.06,62.82,49.03,29.02,20,78.04,64.29,36.02,20.01,16,42.86,3,4,-1,54.55,88.33,50.91,73.47,52.17,8.33,6.12,80,13,9,20,3,2009-03-17
"2008200921062",44,26,3,5,19,22,65,45,46,37,38,26,2,2,25,28,17,64.9333333333333,"S.J","NSH","14322","1","2008200921062",59.09,60.06,41.58,20,101.64,55.42,42.51,34.19,9,76.69,59.38,35.11,24.02,12,50,1.85,1.85,0,59.52,97.57,62.86,82.61,58.46,5.26,4.35,92.31,8,11,19,8,2009-03-19
